Date,Open,High,Low,Close,Volume,Adj Close
2007-08-02,146.759995,147.759995,145.259995,147.600006,294758400,124.192937
2007-08-01,145.179993,147.009995,143.949997,146.429993,467670000,123.208469
2007-07-31,148.330002,149.460007,145.039993,145.720001,316976700,122.611071
2007-07-30,145.929993,147.809998,145.289993,147.380005,283017500,124.007824
2007-07-27,148.210007,148.869995,145.050003,145.110001,422987600,122.097807
2007-07-26,150.190002,150.800003,146.389999,148.020004,467592500,124.54633
2007-07-25,152.020004,152.389999,150.25,151.610001,265214500,127.567008
2007-07-24,153.119995,154.279999,150.759995,151.300003,256732400,127.306171
2007-07-23,154.179993,154.720001,153.300003,153.970001,121183900,129.552749
2007-07-20,154.889999,154.990005,152.830002,153.50,245502500,129.157283
2007-07-19,155.199997,155.529999,154.75,155.070007,145212700,130.478312
2007-07-18,154.229996,154.800003,153.300003,154.470001,237887400,129.973457
2007-07-17,154.929993,155.479996,154.679993,154.75,126201300,130.209052
2007-07-16,154.990005,155.529999,154.580002,154.830002,98378700,130.276367
2007-07-13,154.570007,155.460007,154.389999,154.850006,111794300,130.293199
2007-07-12,152.369995,154.75,152.339996,154.389999,133882500,129.906142
2007-07-11,150.75,152.050003,150.520004,151.990005,175607600,127.88675
2007-07-10,152.289993,152.610001,150.770004,150.919998,180362600,126.986429
2007-07-09,153.160004,153.360001,152.619995,153.100006,72348100,128.820722
2007-07-06,152.380005,153.169998,151.929993,152.979996,81109000,128.719743
2007-07-05,152.399994,152.559998,151.630005,152.179993,89279000,128.046608
2007-07-03,152.179993,152.50,151.990005,152.339996,54048400,128.181238
2007-07-02,150.869995,151.919998,150.770004,151.789993,103357000,127.718457
2007-06-29,150.899994,151.649994,149.149994,150.429993,199701800,126.574131
2007-06-28,150.380005,151.410004,149.669998,150.380005,157705000,126.532071
2007-06-27,148.130005,150.570007,148.059998,150.399994,213638000,126.54889
2007-06-26,150.210007,150.460007,148.279999,148.289993,198445700,124.773502
2007-06-25,150.240005,151.25,149.020004,149.830002,232014400,126.06929
2007-06-22,151.520004,151.770004,149.850006,150.550003,204964700,126.67511
2007-06-21,151.080002,152.110001,150.25,151.979996,205262000,127.878328
2007-06-20,153.580002,153.580002,150.960007,151.139999,177119700,127.171542
2007-06-19,152.550003,153.380005,152.360001,153.270004,110851700,128.963761
2007-06-18,153.380005,153.389999,152.660004,152.889999,88537500,128.644019
2007-06-15,153.139999,153.660004,152.929993,153.070007,154030800,128.79548
2007-06-14,152.059998,153.119995,152.029999,152.860001,146396500,128.066805
2007-06-13,150.50,152.070007,149.720001,151.889999,193208200,127.254133
2007-06-12,150.669998,151.539993,149.550003,149.649994,233898000,125.377447
2007-06-11,150.929993,151.949997,150.699997,151.300003,102015600,126.759832
2007-06-08,149.580002,151.190002,149.089996,151.039993,175886000,126.541994
2007-06-07,151.559998,152.50,149.059998,149.100006,232414600,124.916664
2007-06-06,152.860001,152.949997,151.75,151.839996,164096800,127.212241
2007-06-05,153.740005,153.899994,152.860001,153.490005,126917900,128.594626
2007-06-04,153.539993,154.389999,153.479996,154.100006,78008800,129.105687
2007-06-01,153.880005,154.399994,153.509995,154.080002,107771700,129.088928
2007-05-31,153.669998,153.889999,153.119995,153.320007,114866700,128.452201
2007-05-30,151.460007,153.539993,151.339996,153.479996,129013600,128.58624
2007-05-29,151.940002,152.50,151.449997,152.240005,82020000,127.54737
2007-05-25,151.50,152.020004,151.179993,151.690002,83309200,127.086575
2007-05-24,152.529999,153.210007,150.740005,151.059998,187593000,126.558754
2007-05-23,152.949997,153.50,152.360001,152.440002,133786600,127.714929
2007-05-22,152.699997,153.160004,152.380005,152.419998,82148800,127.698169
2007-05-21,152.580002,153.229996,152.50,152.539993,174664600,127.798701
2007-05-18,152.009995,152.619995,151.809998,152.619995,99182000,127.865727
2007-05-17,151.380005,151.960007,151.110001,151.300003,101132800,126.759832
2007-05-16,150.800003,151.630005,150.380005,151.600006,114166500,127.011176
2007-05-15,150.699997,151.660004,150.190002,150.570007,180673300,126.148238
2007-05-14,150.860001,151.300003,149.789993,150.529999,108027500,126.114719
2007-05-11,149.75,150.929993,149.720001,150.860001,113408900,126.391196
2007-05-10,150.729996,151.020004,149.270004,149.580002,153617800,125.318807
2007-05-09,150.639999,152.820007,150.369995,151.160004,102070100,126.64254
2007-05-08,150.580002,150.919998,150.130005,150.75,80584000,126.299037
2007-05-07,150.880005,151.199997,150.809998,150.949997,63461400,126.466595
2007-05-04,150.75,151.119995,150.220001,150.919998,96409000,126.441462
2007-05-03,149.970001,150.399994,149.729996,150.350006,86569700,125.96392
2007-05-02,148.899994,149.949997,148.75,149.539993,87129800,125.285288
2007-05-01,148.419998,149.470001,147.669998,148.669998,134342700,124.556402
2007-04-30,149.639999,149.740005,148.210007,148.289993,100874100,124.238032
2007-04-27,149.089996,149.740005,148.839996,149.529999,108191100,125.276914
2007-04-26,149.490005,149.800003,149.100006,149.649994,88741600,125.377447
2007-04-25,148.729996,149.660004,148.020004,149.479996,108418800,125.235021
2007-04-24,148.229996,148.399994,147.320007,148.119995,114471000,124.095607
2007-04-23,148.369995,148.729996,147.970001,148.059998,77270800,124.045341
2007-04-20,148.220001,148.619995,147.039993,148.619995,124114100,124.514509
2007-04-19,146.550003,147.399994,146.360001,147.229996,102947700,123.349961
2007-04-18,146.600006,147.699997,146.570007,147.270004,88345300,123.383481
2007-04-17,146.970001,147.399994,146.649994,147.089996,108424100,123.232669
2007-04-16,145.830002,146.860001,145.820007,146.699997,83064600,122.905926
2007-04-13,144.899994,145.320007,144.360001,145.320007,84287000,121.749764
2007-04-12,143.740005,144.919998,143.339996,144.660004,115534400,121.19681
2007-04-11,144.820007,144.860001,143.539993,144.020004,106365700,120.660616
2007-04-10,144.330002,144.850006,144.270004,144.610001,56620000,121.154917
2007-04-09,144.649994,144.800003,144.149994,144.440002,50967400,121.012492
2007-04-05,143.669998,144.440002,143.610001,144.240005,46822800,120.844934
2007-04-04,143.690002,143.949997,143.160004,143.850006,63995200,120.51819
2007-04-03,142.970001,143.979996,142.910004,143.690002,82417800,120.384139
2007-04-02,142.160004,142.460007,141.479996,142.160004,79416400,119.102299
2007-03-30,142.240005,142.839996,140.559998,142.00,128194100,118.968247
2007-03-29,142.539993,142.610001,141.190002,141.970001,139432700,118.943114
2007-03-28,142.139999,142.470001,141.259995,141.820007,152907900,118.817448
2007-03-27,143.119995,143.160004,142.389999,142.860001,99864600,119.688759
2007-03-26,143.50,143.649994,142.089996,143.199997,113787500,119.97361
2007-03-23,143.279999,143.809998,143.149994,143.389999,74416800,120.132795
2007-03-22,143.479996,143.679993,142.789993,143.179993,118942200,119.95685
2007-03-21,141.100006,143.649994,140.820007,143.289993,152368700,120.049009
2007-03-20,140.080002,141.050003,139.960007,140.970001,82147400,118.105309
2007-03-19,139.259995,140.330002,139.149994,140.199997,96161200,117.460196
2007-03-16,139.309998,139.630005,138.119995,138.529999,121531600,116.061064
2007-03-15,138.970001,139.990005,138.800003,139.470001,132435900,116.386978
2007-03-14,138.429993,139.360001,136.75,139.279999,231853800,116.228422
2007-03-13,140.179993,140.770004,138.039993,138.25,190605200,115.368894
2007-03-12,140.419998,141.339996,140.160004,140.990005,80366900,117.655414
2007-03-09,141.309998,141.419998,140.080002,140.779999,107765100,117.480164
2007-03-08,140.539993,141.160004,140.070007,140.740005,117891600,117.44679
2007-03-07,139.589996,140.460007,139.399994,139.559998,115144900,116.46208
2007-03-06,138.779999,140.119995,137.720001,139.699997,143333300,116.578908
2007-03-05,137.929993,139.580002,137.330002,137.350006,143750400,114.617854
2007-03-02,140.050003,140.660004,138.660004,138.669998,162574000,115.71938
2007-03-01,139.339996,141.25,138.050003,140.509995,212828600,117.254847
2007-02-28,140.389999,141.979996,139.800003,140.929993,177536300,117.605333
2007-02-27,143.880005,144.199997,139.00,139.50,274466500,116.412012
2007-02-26,145.830002,145.949997,144.75,145.169998,69192800,121.143596
2007-02-23,145.740005,145.789993,145.029999,145.300003,71966200,121.252084
2007-02-22,146.050003,146.419998,145.169998,145.869995,79067400,121.727739
2007-02-21,145.610001,146.070007,145.350006,145.979996,63971600,121.819534
2007-02-20,145.559998,146.199997,145.00,146.039993,56911800,121.869602
2007-02-16,145.440002,145.759995,145.229996,145.729996,39841800,121.610911
2007-02-15,145.669998,145.949997,145.429993,145.800003,38715200,121.669331
2007-02-14,144.800003,145.899994,144.779999,145.610001,66039400,121.510775
2007-02-13,143.770004,144.899994,143.759995,144.660004,64081800,120.718008
2007-02-12,143.940002,144.039993,143.190002,143.449997,65657000,119.708264
2007-02-09,145.059998,145.330002,143.389999,143.940002,79084400,120.117171
2007-02-08,144.779999,145.119995,144.270004,145.020004,70641000,121.018426
2007-02-07,145.119995,145.360001,144.570007,145.210007,55669700,121.176982
2007-02-06,144.970001,145.029999,144.330002,144.889999,57081300,120.909938
2007-02-05,144.699997,144.940002,144.339996,144.850006,45705300,120.876564
2007-02-02,144.729996,144.949997,144.380005,144.809998,49607000,120.843177
2007-02-01,144.149994,144.660004,143.910004,144.610001,69312400,120.676281
2007-01-31,142.630005,144.130005,142.399994,143.75,91868600,119.958615
2007-01-30,142.350006,142.860001,142.059998,142.789993,70407600,119.157494
2007-01-29,142.190002,142.800003,141.740005,142.050003,66114600,118.539976
2007-01-26,142.570007,142.649994,141.580002,142.130005,67255600,118.606737
2007-01-25,143.860001,143.919998,142.009995,142.259995,73583800,118.715213
2007-01-24,142.970001,143.979996,142.910004,143.949997,55834700,120.125511
2007-01-23,142.259995,143.080002,142.059998,142.800003,54064400,119.165847
2007-01-22,143.070007,143.100006,141.929993,142.380005,60253600,118.815361
2007-01-19,142.539993,143.100006,142.460007,142.820007,56973000,119.182541
2007-01-18,143.169998,143.259995,142.309998,142.539993,68177300,118.94887
2007-01-17,142.850006,143.460007,142.729996,143.020004,50241400,119.349437
2007-01-16,143.070007,143.440002,142.729996,142.960007,44871300,119.299369
2007-01-12,142.149994,143.240005,142.110001,143.240005,55370600,119.533027
2007-01-11,141.580002,142.619995,141.50,142.160004,54476800,118.631771
2007-01-10,140.580002,141.570007,140.300003,141.539993,72428000,118.114376
2007-01-09,141.309998,141.600006,140.399994,141.070007,75680100,117.722175
2007-01-08,140.820007,141.410004,140.25,141.190002,71655000,117.82231
2007-01-05,141.330002,141.399994,140.380005,140.539993,76645300,117.279881
2007-01-04,141.229996,142.050003,140.610001,141.669998,69620600,118.222864
2007-01-03,142.25,142.860001,140.570007,141.369995,94807600,117.972513
2006-12-29,142.059998,142.539993,141.429993,141.619995,45461200,118.181137
2006-12-28,142.410004,142.699997,141.990005,142.210007,37288800,118.673498
2006-12-27,141.869995,142.600006,141.830002,142.509995,39727100,118.923837
2006-12-26,140.809998,141.610001,140.779999,141.580002,32696900,118.147763
2006-12-22,141.639999,141.649994,140.669998,140.75,62069100,117.45513
2006-12-21,142.270004,142.429993,141.320007,141.619995,48698400,118.181137
2006-12-20,142.279999,142.660004,142.009995,142.139999,41469600,118.615078
2006-12-19,141.550003,142.559998,141.190002,142.220001,65023600,118.681839
2006-12-18,142.539993,142.880005,141.75,141.949997,48954600,118.456522
2006-12-15,142.639999,142.889999,142.240005,142.339996,70857400,118.781974
2006-12-14,141.860001,143.240005,141.839996,143.119995,64755200,118.771125
2006-12-13,142.229996,142.339996,141.559998,141.869995,55520200,117.733786
2006-12-12,141.690002,141.869995,140.889999,141.720001,77451600,117.609311
2006-12-11,141.419998,142.089996,141.339996,141.830002,39779400,117.700597
2006-12-08,141.130005,141.899994,140.779999,141.419998,79625500,117.360347
2006-12-07,142.029999,142.300003,141.110001,141.160004,62857400,117.144585
2006-12-06,141.869995,142.070007,141.50,141.779999,53253200,117.659101
2006-12-05,141.559998,141.960007,141.259995,141.899994,73374400,117.758681
2006-12-04,140.25,141.550003,140.229996,141.289993,87813200,117.252459
2006-12-01,140.529999,140.660004,138.970001,140.220001,126080000,116.364504
2006-11-30,140.440002,141.050003,139.759995,140.529999,83994300,116.621762
2006-11-29,139.470001,140.529999,139.080002,140.470001,90034900,116.571972
2006-11-28,138.240005,139.160004,138.110001,139.020004,106652900,115.368662
2006-11-27,140.279999,140.350006,138.380005,138.419998,84545100,114.870734
2006-11-24,140.240005,140.839996,140.199997,140.350006,30998000,116.472391
2006-11-22,140.75,141.160004,140.50,140.919998,45505300,116.945411
2006-11-21,140.490005,140.669998,140.289993,140.639999,51367900,116.713048
2006-11-20,140.300003,140.740005,139.940002,140.50,69174200,116.596867
2006-11-17,139.929993,140.429993,139.729996,140.419998,56353800,116.530476
2006-11-16,140.440002,140.679993,139.490005,140.380005,76728800,116.497287
2006-11-15,139.570007,140.449997,139.529999,140.020004,76509600,116.198532
2006-11-14,138.970001,139.740005,138.119995,139.619995,96704000,115.866576
2006-11-13,138.179993,139.039993,138.070007,138.580002,59398200,115.003516
2006-11-10,138.139999,138.339996,137.720001,138.240005,48991500,114.721363
2006-11-09,139.009995,139.139999,137.899994,138.179993,95916300,114.67156
2006-11-08,138.00,139.050003,136.860001,138.910004,87517800,115.277375
2006-11-07,138.199997,138.979996,138.00,138.610001,63318900,115.028411
2006-11-06,136.960007,138.279999,136.949997,138.080002,63303300,114.588581
2006-11-03,137.270004,137.389999,135.619995,136.539993,71346400,113.310572
2006-11-02,136.509995,137.009995,136.360001,136.779999,60693100,113.509746
2006-11-01,138.220001,138.309998,136.720001,136.860001,83005600,113.576137
2006-10-31,138.070007,138.259995,137.25,137.789993,71274100,114.347911
2006-10-30,137.660004,138.199997,137.399994,137.809998,49717800,114.364512
2006-10-27,138.610001,138.75,137.630005,137.910004,80238000,114.447504
2006-10-26,138.660004,139.00,137.979996,138.779999,66843700,115.169488
2006-10-25,137.740005,138.410004,137.509995,138.350006,78105400,114.81265
2006-10-24,137.279999,137.929993,137.220001,137.880005,53234900,114.422609
2006-10-23,136.559998,137.800003,136.389999,137.470001,66219900,114.082359
2006-10-20,136.839996,136.949997,136.330002,136.839996,48094500,113.559536
2006-10-19,136.389999,136.880005,136.229996,136.809998,64063200,113.534641
2006-10-18,137.039993,137.369995,136.100006,136.589996,86848600,113.352069
2006-10-17,136.470001,136.699997,135.669998,136.410004,90500600,113.202698
2006-10-16,136.520004,137.050003,136.419998,136.839996,42273000,113.559536
2006-10-13,136.160004,136.710007,136.039993,136.630005,53944000,113.38527
2006-10-12,135.449997,136.389999,135.399994,136.279999,59158600,113.094811
2006-10-11,134.839996,135.429993,134.300003,135.110001,104071800,112.123863
2006-10-10,135.100006,135.449997,134.839996,135.270004,56403700,112.256645
2006-10-09,134.850006,135.300003,134.639999,135.089996,41176800,112.107262
2006-10-06,134.949997,135.100006,134.399994,135.009995,64983600,112.040871
2006-10-05,134.919998,135.410004,134.75,135.179993,60505900,112.181947
2006-10-04,133.229996,135.00,133.080002,134.919998,80890500,111.966186
2006-10-03,132.889999,133.869995,132.649994,133.360001,73108100,110.671589
2006-10-02,133.539993,133.830002,132.949997,133.080002,51687400,110.439226
2006-09-29,133.800003,133.940002,133.479996,133.580002,47966600,110.854162
