Date,,Rt-1,Rt-2,Rt-7,Rt-30,Rt-91,Rt-365,,Return t+1 to t+7
8/7/2008,,-0.015003722,-0.01057298,-0.001418214,0.001809207,0.08636921,0.145281631,,0.026121255
8/6/2008,,0.004430742,0.031035841,-0.003107232,-0.030795862,0.073949102,0.116433618,,-0.000938257
8/5/2008,,0.026605099,0.017287846,-0.016337169,-0.016099632,0.096350983,0.110251304,,0.005996584
8/4/2008,,-0.009317253,-0.014613905,-0.010859604,0.010505467,0.114330455,0.120235883,,0.033245372
8/1/2008,,-0.005296652,-0.018611356,-0.005404568,0.000158484,0.109830039,0.137001121,,0.026849877
7/31/2008,,-0.013314704,0.004345976,-0.010462168,0.012147025,0.101773599,0.123745959,,-0.004257011
7/30/2008,,0.017660679,0.038788213,-0.002804837,-0.004288297,0.067984269,0.105570786,,0.004385948
7/29/2008,,0.021127533,0.006355244,0.009457868,0.009849976,0.091558341,0.134558805,,0.007133672
7/28/2008,,-0.014772289,-0.015011341,0.01930456,0.03097751,0.116632652,0.140164098,,0.016320314
7/25/2008,,-0.000239051,-0.021211087,0.003976782,0.049215071,0.101645495,0.145247164,,0.004213872
7/24/2008,,-0.020972035,-0.015574061,-0.002473026,0.044261214,0.092195104,0.168972117,,0.009723044
7/23/2008,,0.005397974,0.016678816,-0.033398566,0.025269039,0.066875823,0.145953282,,-0.007351202
7/22/2008,,0.011280842,0.01183633,-0.052251639,0.031655524,0.073869981,0.168844402,,-0.00611765
7/21/2008,,0.000555488,0.006766245,-0.026773332,0.042936366,0.089563286,0.177068028,,-0.009392747
7/18/2008,,0.006210757,0.016164261,-0.017132805,0.058591218,0.089613364,0.187799627,,-0.00793592
7/17/2008,,0.009953504,0.034204552,0.000798456,0.074586405,0.085444086,0.190133616,,-0.002221686
7/16/2008,,0.024251048,0.010053583,0.006673409,0.089396344,0.093937223,0.201898119,,0.025249859
7/15/2008,,-0.014197465,-0.023282504,0.050367168,0.113059961,0.091454848,0.226666009,,0.051667881
7/14/2008,,-0.009085039,-0.020805543,0.018568355,0.098862496,0.074927943,0.212597738,,0.027132654
7/11/2008,,-0.011720503,-0.007641953,0.019748804,0.073412241,0.069222517,0.200537616,,0.009929779
7/10/2008,,0.004078551,-0.01536416,0.0080283,0.07651341,0.077101748,0.173150014,,0.017590579
7/9/2008,,-0.019442711,-0.001841363,0.011077122,0.085581645,0.079782454,0.170163681,,0.005689794
7/8/2008,,0.017601348,0.00733586,0.008919604,0.063720541,0.06760187,0.165062433,,-0.048613734
7/7/2008,,-0.010265488,-0.009235758,0.023400333,0.081321889,0.086225935,0.181879601,,-0.025853338
7/3/2008,,0.001029729,-0.016255464,0.015086302,0.084177106,0.076544285,0.167421792,,-0.022492574
7/2/2008,,-0.017285193,-0.014164574,0.043652019,0.091055419,0.075089934,0.168451521,,-0.021309552
7/1/2008,,0.003120619,0.006643025,0.02165202,0.084155369,0.057146175,0.14754943,,-0.010066752
6/30/2008,,0.003522406,-0.001951457,0.0267525,0.087275988,0.025711271,0.141669915,,-0.012166657
6/27/2008,,-0.005473863,-0.03300985,0.031263416,0.083288944,0.025741892,0.14485997,,-0.008638329
6/26/2008,,-0.027535987,-0.022821182,0.042154391,0.073210102,0.029878793,0.139519021,,-0.011683185
6/25/2008,,0.004714805,0.002734945,0.01335293,0.038290766,0.005500926,0.097854428,,-0.026856674
6/24/2008,,-0.00197986,-0.002968371,0.027852165,0.043005571,0.022527095,0.1129008,,-0.022495349
6/23/2008,,-0.000988511,-0.017353349,0.03072874,0.041025711,0.019582694,0.115714883,,-0.035178578
6/20/2008,,-0.016364838,-0.015099364,0.029152798,0.053388584,-0.001196556,0.124180001,,-0.032312967
6/19/2008,,0.001265473,-0.008518956,0.000223147,0.054082893,-0.017561394,0.102272814,,-0.034929999
6/18/2008,,-0.00978443,-0.014640865,-0.002311782,0.063490502,-0.034649247,0.11753283,,-0.027048997
6/17/2008,,-0.004856435,-0.004269004,0.00272546,0.050976035,-0.019351874,0.105266005,,-0.022297391
6/16/2008,,0.000587431,0.013152244,0.00285871,0.0461196,-0.064911841,0.101586243,,-0.044912843
6/13/2008,,0.012564813,0.016365216,0.001027747,0.033370215,-0.05416576,0.096499996,,-0.02585712
6/12/2008,,0.003800402,-0.011021269,0.046006022,0.043872743,-0.025984054,0.102698901,,-0.017387864
6/11/2008,,-0.014821671,-0.019811357,0.030006676,0.047530841,-0.024388836,0.091641933,,-0.00334893
6/10/2008,,-0.004989685,-0.002571292,0.015691997,0.021540581,-0.029815036,0.087785707,,-0.009458424
6/9/2008,,0.002418394,-0.029995068,0.016550896,0.016550896,-0.070111585,0.081076034,,0.010266344
6/6/2008,,-0.032413461,-0.012613713,0.029354432,0.023423075,-0.054422209,0.070567033,,-0.009617915
6/5/2008,,0.019799749,0.019292756,-0.005555955,0.008980753,-0.076481697,0.056363625,,-0.031889751
6/4/2008,,-0.000506992,-0.006355577,0.00923127,0.020154874,-0.035766812,0.086971516,,-0.029140329
6/3/2008,,-0.005848584,-0.016233727,0.004119299,0.02446472,-0.042570179,0.090430849,,-0.012643103
6/2/2008,,-0.010385143,-0.007888217,-0.009112635,0.018616136,-0.044591266,0.084452448,,-0.026404451
5/30/2008,,0.002496926,0.00750945,-0.019497778,-0.015003422,-0.052582212,0.069122633,,-0.021468901
5/29/2008,,0.005012524,0.009617503,-0.003506183,-0.006593103,-0.027549423,0.072662508,,-0.006570968
5/28/2008,,0.004604979,0.011988328,0.001363056,0.002366198,-0.012721806,0.069563049,,-0.003960993
5/27/2008,,0.00738335,-0.006111319,0.023027181,0.006756309,-0.007104464,0.07054875,,-0.010618809
5/23/2008,,-0.013494669,-0.013351384,0.035822629,0.000581073,-0.019723288,0.073770211,,0.014624033
5/22/2008,,0.000143285,-0.016915862,0.021416256,-0.011317412,-0.039356812,0.069369546,,0.010160348
5/21/2008,,-0.017059147,-0.025201282,0.00913443,-0.006761664,-0.030865028,0.069381593,,-0.002153849
5/20/2008,,-0.008142136,-0.005412098,-0.009987003,-0.02432622,-0.050871372,0.053109399,,-0.018791926
5/19/2008,,0.002730037,0.003641742,-0.018271442,-0.032468356,-0.061821498,0.045491591,,-0.031923308
5/16/2008,,0.000911704,0.013336815,-0.026709994,-0.041578721,-0.05909146,0.039535133,,-0.035711681
5/15/2008,,0.012425111,0.014487397,-0.023928117,-0.06740044,-0.057957796,0.04242771,,-0.027031534
5/14/2008,,0.002062286,0.00220459,-0.008919392,-0.057304769,-0.036694175,0.048035446,,-0.011480855
5/13/2008,,0.000142304,0.011310893,0.011114032,-0.05186287,-0.044802892,0.049831985,,0.005231849
5/12/2008,,0.011168589,0.009298416,0.002630709,-0.051720566,-0.053888942,0.052164155,,0.010386224
5/9/2008,,-0.001870173,-0.004453786,0.018616136,-0.022350087,-0.047817381,0.054811864,,0.025244183
5/8/2008,,-0.002583613,-0.020554752,0.013986174,-0.016958133,-0.043245697,0.063449217,,0.030273007
5/7/2008,,-0.017971139,-0.009345511,-0.009072065,-0.018519029,-0.052421503,0.058149536,,0.0092599
5/6/2008,,0.008625628,0.00380879,-0.021129811,-0.037001456,-0.062308148,0.041504194,,-0.005795832
5/5/2008,,-0.004816838,-0.002057049,-0.008557406,-0.028375828,-0.026543496,0.04993107,,0.005555167
5/2/2008,,0.002759789,0.023234415,-0.013589112,-0.034581621,-0.018670952,0.041330298,,-0.01284358
5/1/2008,,0.020474626,0.014561233,-0.020040663,-0.032480398,-0.031871107,0.038688011,,-0.026626404
4/30/2008,,-0.005913393,-0.009860171,-0.003913282,-0.046561295,-0.029466545,0.053327838,,0.009780029
4/29/2008,,-0.003946778,-0.00373191,-0.008230492,-0.055966473,-0.027994925,0.044855142,,0.018494062
4/28/2008,,0.000214868,0.009426208,-0.007764806,-0.059913251,-0.036883618,0.049235625,,0.004509546
4/25/2008,,0.00921134,0.013558585,-0.008055349,-0.046929499,-0.053069983,0.050252657,,0.008329511
4/24/2008,,0.004347246,0.002751062,-0.009224044,-0.025406794,-0.029307683,0.058327373,,0.020871078
4/23/2008,,-0.001596184,-0.006008647,-0.006337165,-0.02202409,-0.033366694,0.053534771,,0.002170318
4/22/2008,,-0.004412463,-0.003907053,-0.034666772,-0.043411013,-0.058699723,0.051533447,,0.008652423
4/21/2008,,0.00050541,0.010885445,-0.041408676,-0.047823476,-0.052913479,0.050896079,,0.008646188
4/18/2008,,0.010380035,0.011840402,-0.037523652,-0.065671392,-0.052408069,0.042004769,,0.011866012
4/17/2008,,0.001460367,0.02819379,-0.007543883,-0.030209555,-0.031707445,0.052656514,,0.003305256
4/16/2008,,0.026733423,0.029062864,-0.00748136,-0.06945272,-0.003989113,0.052893831,,0.015031279
4/15/2008,,0.002329441,-0.001050173,0.02651419,-0.032560647,0.03139421,0.076972301,,0.026044117
4/14/2008,,-0.003379614,-0.022979348,0.029866348,-0.030231206,0.055982574,0.069850331,,0.033929
4/11/2008,,-0.019599734,-0.01820189,0.025975446,-0.020199111,0.044572469,0.061918647,,0.03714224
4/10/2008,,0.001397844,-0.005864283,0.007470838,-0.030403373,0.033073972,0.037884938,,0.032552316
4/9/2008,,-0.007262127,-0.008284844,0.006384602,-0.064312393,0.027939106,0.043371037,,0.004420918
4/8/2008,,-0.001022717,-0.000511429,-0.001536091,-0.058303538,0.010221488,0.034932657,,-0.015268658
4/7/2008,,0.000511288,-0.000583838,-0.037114331,-0.059326255,0.025479019,0.032524347,,-0.01935042
4/4/2008,,-0.001095126,0.001388954,-0.040094829,-0.027545858,0.026839829,0.033035634,,-0.034534481
4/3/2008,,0.00248408,0.003142646,-0.03157919,-0.034937358,0.050556431,0.029233018,,-0.019366534
4/2/2008,,0.000658566,0.035214089,-0.02593699,-0.028625781,0.053523558,0.030604191,,-0.003979731
4/1/2008,,0.034555523,0.038047308,-0.012967059,-0.025573018,0.062975304,0.020557747,,-0.003215686
3/31/2008,,0.003491785,-0.006118979,0.020623923,0.008982505,0.097530827,0.053987117,,0.019125868
3/28/2008,,-0.009610764,-0.012768885,0.004324968,0.044825246,0.108449963,0.057267622,,0.048902612
3/27/2008,,-0.00315812,-0.015469485,-0.005285796,0.036226846,0.1013479,0.046599777,,0.030582443
3/26/2008,,-0.012311364,-0.011346824,-0.026797242,0.025596537,0.110840536,0.05074809,,0.013029574
3/25/2008,,0.000964541,0.020755281,-0.014026804,0.000755187,0.09638708,0.04081383,,0.019079036
3/24/2008,,0.01979074,0.038144066,-0.053765796,0.001719728,0.097351621,0.043104324,,-0.009312095
3/20/2008,,0.018353326,-0.006728476,-0.008199512,0.020772914,0.095431559,0.062197376,,-0.002403253
3/19/2008,,-0.025081803,0.01562173,0.007948629,0.036318251,0.107498148,0.06422731,,0.031412187
3/18/2008,,0.040703532,0.030544882,-0.007737702,0.011236448,0.082416345,0.033668351,,0.002382786
3/17/2008,,-0.01015865,-0.025775544,-0.002341033,0.05193998,0.117551911,0.062388831,,0.031944905
3/14/2008,,-0.015616893,-0.013411709,0.000771299,0.050841801,0.121765192,0.05503437,,0.051881713
3/13/2008,,0.002205184,-0.007190287,-0.004491622,0.025053905,0.118908822,0.038054231,,0.00405889
3/12/2008,,-0.009395472,0.025911393,0.018628699,0.018030734,0.123191537,0.032836773,,0.003389066
3/11/2008,,0.035306864,0.022035882,0.002936854,0.003538235,0.103973648,0.043066665,,0.010491658
3/10/2008,,-0.013270982,-0.023624955,0.042071215,0.038845099,0.167083222,0.0768829,,-0.000765333
3/7/2008,,-0.010353973,-0.03126911,0.031194429,0.025423781,0.146089185,0.063327795,,-0.025507378
3/6/2008,,-0.020915137,-0.014618763,0.04337632,0.023154302,0.135933977,0.044554169,,0.022854654
3/5/2008,,0.006296374,0.002468877,0.032276275,0.02937819,0.100806728,0.024641671,,-0.025668762
3/4/2008,,-0.003827497,-0.006221693,0.039585013,0.048363946,0.090502139,0.013973266,,-0.005109667
3/3/2008,,-0.002394196,-0.02493006,0.028285328,0.044536449,0.095653013,0.019710305,,-0.011485162
2/29/2008,,-0.022535864,-0.032350956,0.013361146,0.008112246,0.099872945,0.030497732,,-0.025098306
2/28/2008,,-0.009815092,-0.010827456,-0.015313572,-0.007038606,0.067331514,0.010946506,,-0.043945736
2/27/2008,,-0.001012364,0.006459825,-0.016780166,-0.021795614,0.057176727,-0.009067244,,-0.031532544
2/26/2008,,0.007472189,0.020002174,-0.020739728,-0.039209211,0.024680936,0.029761252,,-0.030558139
2/25/2008,,0.012529986,0.01866884,-0.016075529,-0.031737022,0.020725166,0.038128572,,-0.033611641
2/22/2008,,0.006138854,-0.002209644,-0.003545543,-0.013062332,0.055565655,0.054573744,,-0.017865549
2/21/2008,,-0.008348499,-0.005401301,0.002815271,-0.030660323,0.044559746,0.061466415,,0.004656881
2/20/2008,,0.002947198,0.005755188,0.003305283,-0.028810115,0.036211248,0.053528833,,0.004235136
2/19/2008,,0.00280799,0.00258603,-0.003918522,-0.025862917,0.059835397,0.054351088,,0.026294963
2/15/2008,,-0.00022196,-0.009060471,-0.015435915,0.013523626,0.070562677,0.057639347,,-0.008668298
2/14/2008,,-0.00883851,0.001332492,-0.009216018,0.021951566,0.068624448,0.056113366,,0.00348834
2/13/2008,,0.010171003,0.019399357,-0.024646721,0.035371979,0.074315068,0.040729226,,-0.002119755
2/12/2008,,0.009228355,0.014325383,-0.006391224,0.037512491,0.087258709,0.042500565,,-0.014963168
2/11/2008,,0.005097028,-0.001344829,0.029976155,0.046740845,0.066462151,0.055138962,,0.013327127
2/8/2008,,-0.006441857,0.000150336,0.047762565,0.0534064,0.081530202,0.067711114,,0.026834276
2/7/2008,,0.006592193,-0.001492302,0.025360764,0.036509052,0.088910009,0.06257858,,0.010538638
2/6/2008,,-0.008084494,-0.035223519,0.013882893,0.059381493,0.100585749,0.066964589,,0.038330229
2/5/2008,,-0.027139025,-0.039828406,0.013183411,0.052146521,0.120238239,0.058604033,,0.010569543
2/4/2008,,-0.012689381,0.003270562,-0.018897529,0.025007496,0.079726818,0.031188762,,-0.007605708
2/1/2008,,0.015959943,0.034030007,-0.047988143,0.03761289,0.074672287,0.017117331,,-0.044882864
1/31/2008,,0.018070064,0.010685051,-0.017477239,0.062366013,0.089507277,0.027112486,,-0.035793261
1/30/2008,,-0.007385012,-0.002443097,-0.007813432,0.080436077,0.131263309,0.038481838,,-0.012066444
1/29/2008,,0.004941916,0.021343148,-0.03893529,0.080478415,0.113543825,0.025900982,,-0.007403054
1/28/2008,,0.016401233,0.001850272,-0.023794667,0.085420331,0.125452189,0.031405933,,-0.001176327
1/25/2008,,-0.014550961,-0.006144704,-0.007393434,0.116981021,0.138538977,0.048721334,,0.043681565
1/24/2008,,0.008406257,0.032143102,-0.011623806,0.100287968,0.112333336,0.045980037,,0.010420987
1/23/2008,,0.023736845,0.013538138,0.023040416,0.108694225,0.118365858,0.046365368,,-0.008063371
1/22/2008,,-0.010198707,-0.020519297,0.055427161,0.125032656,0.143949418,0.067156718,,0.064666421
1/18/2008,,-0.010320589,-0.036578553,0.059456886,0.094234824,0.119883279,0.058081048,,0.046462813
1/17/2008,,-0.026257964,-0.034907864,0.057237534,0.083914235,0.136067437,0.051122357,,0.013050803
1/16/2008,,-0.0086499,-0.030908823,0.024446859,0.052088304,0.113446534,0.024444797,,-0.024460451
1/15/2008,,-0.022258924,-0.014228432,0.005341468,0.057810335,0.101744968,0.017751567,,-0.077709758
1/14/2008,,0.008030491,-7.07E-05,-0.000637207,0.035551412,0.087452644,-0.004507356,,-0.09430199
1/11/2008,,-0.008101237,-0.001568527,0.008242806,0.058419957,0.103962704,-0.004045241,,-0.104054771
1/10/2008,,0.00653271,0.016988202,0.024953297,0.040496303,0.090345098,-0.016517369,,-0.043851348
1/9/2008,,0.010455491,-0.005824757,0.031969054,0.074831722,0.101690288,-0.013310703,,-0.013478132
1/8/2008,,-0.016280248,-0.01712977,0.051217725,0.077564159,0.113808679,-0.002004969,,-0.012515953
1/7/2008,,-0.000849522,-0.02566125,0.034937477,0.061283911,0.088154422,-0.022899636,,-0.016249047
1/4/2008,,-0.024811728,-0.025294775,0.041515306,0.046421042,0.092644773,-0.01574086,,-0.004594092
1/3/2008,,-0.000483047,-0.009276227,0.019212279,0.005008351,0.056021497,-0.042672452,,-0.018021022
1/2/2008,,-0.00879318,-0.016220531,0.031379989,0.013503674,0.053978955,-0.041388649,,-0.036758846
12/31/2007,,-0.007427351,-0.009936052,0.020444717,0.011324623,0.048561558,-0.050181829,,-0.030839886
12/28/2007,,-0.002508701,-0.015159458,0.005618951,-0.00644799,0.029924483,-0.053451679,,-0.036624549
12/27/2007,,-0.012650757,-0.010508665,-0.011202137,-0.040440117,0.030752681,-0.053853125,,-0.035634832
12/26/2007,,0.002142092,0.009540507,-0.030139631,-0.064518833,0.012205724,-0.073051074,,-0.027967664
12/24/2007,,0.007398415,0.021710802,-0.033565505,-0.040066238,0.011057037,-0.076788664,,-0.01436433
12/21/2007,,0.014312387,0.020599124,-0.01179516,-0.049812586,0.020299612,-0.063228131,,-0.011624901
12/20/2007,,0.006286737,0.006286737,0.015277751,-0.014823248,0.031917016,-0.045250639,,0.007907838
12/19/2007,,0,0.005567966,0.023642019,-0.014639195,0.045270929,-0.038401223,,0.014737021
12/18/2007,,0.005567966,-0.008803965,0.013819602,-0.00061722,0.039385144,-0.040301523,,0.018398917
12/17/2007,,-0.014371931,-0.027132455,0.047190277,0.004950747,0.015938556,-0.031989886,,0.017303149
12/14/2007,,-0.012760524,-0.014838054,0.025095292,0.003391677,0.00695376,-0.046453156,,0.014961562
12/13/2007,,-0.00207753,0.007744887,0.012533533,-0.006596209,-0.005739536,-0.067985977,,-0.003792744
12/12/2007,,0.009822417,-0.017980292,-0.003756109,-0.038698651,-0.014825717,-0.071121324,,-0.010028618
12/11/2007,,-0.027802709,-0.020079655,-0.010534655,-0.018905212,-0.007576361,-0.060523028,,-0.034481504
12/10/2007,,0.007723054,0.00752429,-0.029358994,-0.046707921,-0.046972295,-0.091220734,,-0.040509783
12/7/2007,,-0.000198765,0.014013347,-0.015021812,-0.020079655,-0.037330417,-0.085337829,,-0.031356411
12/6/2007,,0.014212112,0.030813075,-0.025226143,0.007458564,-0.02352489,-0.081154066,,-0.023318278
12/5/2007,,0.016600963,0.007622593,-0.011353726,0.00829828,-0.011610776,-0.066095969,,-0.002087881
12/4/2007,,-0.008978371,-0.015592499,-0.026236189,0.032534094,0.013680971,-0.05380308,,0.020937954
12/3/2007,,-0.006614128,0.003391439,-0.046642519,0.023555723,-0.005342354,-0.07038329,,0.036684133
11/30/2007,,0.010005567,0.010345261,-0.030946144,0.03950261,-0.011956482,-0.074789064,,0.02063717
11/29/2007,,0.000339695,0.031823121,-0.03808534,0.039173705,-0.011755597,-0.065210524,,0.01584274
11/28/2007,,0.031483427,0.042911386,-0.037745645,0.046479848,-0.008750974,-0.07524694,,0.013615858
11/27/2007,,0.011427959,-0.010882544,0.014414732,0.074648829,0.003301042,-0.048088826,,0.025607253
11/26/2007,,-0.022310503,-0.005165741,0.019740007,0.086076789,0.036954406,-0.022814053,,0.034122581
11/23/2007,,0.017144763,-0.003532188,0.011451479,0.04973787,0.02399106,-0.041071561,,0.025700335
11/21/2007,,-0.020676951,-0.014574267,0.041409103,0.060657842,0.029745049,-0.025915711,,0.024510102
11/20/2007,,0.006102684,-0.007919291,0.02350479,0.034184965,-0.002729842,-0.047588599,,0.00772796
11/19/2007,,-0.014021975,-0.012305706,-0.000417438,0.040287649,0.001369917,-0.042055483,,-0.015957778
11/16/2007,,0.001716269,-0.012812861,-0.00446839,0.056407483,-0.012168166,-0.056362308,,-0.005867995
11/15/2007,,-0.01452913,-0.017301768,0.011069543,0.055072086,-0.028652605,-0.057213814,,-0.022393575
11/14/2007,,-0.002772638,0.027252274,0.00162396,0.048509556,-0.050669321,-0.074603832,,-0.024169108
11/13/2007,,0.030024912,0.020053889,0.026588306,0.054216486,-0.039570927,-0.084853091,,-0.042017805
11/12/2007,,-0.009971023,-0.023792687,0.043240822,0.084241398,0.005858125,-0.057284623,,-0.009329975
11/9/2007,,-0.013821664,-0.018905212,0.04090465,0.073566487,-0.007699776,-0.067689861,,0.000481889
11/8/2007,,-0.005083547,-0.032820531,0.025958032,0.061407722,-0.016833439,-0.076242387,,0.004246554
11/7/2007,,-0.027736984,-0.014364588,0.044560453,0.046950166,0.008164562,-0.083487965,,-0.00964156
11/6/2007,,0.013372396,0.005737546,0.006488997,0.024553055,-0.033416713,-0.115055942,,-0.008142613
11/5/2007,,-0.007634851,-0.006509897,0.026827843,0.037925451,-0.030657374,-0.112899229,,-0.037070079
11/2/2007,,0.001124954,-0.022561014,0.015878546,0.016919557,-0.054912744,-0.118777852,,-0.030051384
11/1/2007,,-0.023685968,-0.013351497,0.00534882,0.020058332,-0.0277053,-0.117068177,,-0.039302528
10/31/2007,,0.010334472,0.003368022,-0.020710883,-0.002265675,-0.059349777,-0.133981916,,-0.035186769
10/30/2007,,-0.006966449,-0.003652004,-0.008529697,-0.003140926,-0.053875775,-0.123502275,,-0.023258351
10/29/2007,,0.003314446,0.014969126,-0.023567652,-0.010107375,-0.049514885,-0.129743308,,-0.0170225
10/26/2007,,0.01165468,0.014028415,-0.026049132,-0.009352232,-0.061722679,-0.120140248,,-0.028265505
10/25/2007,,0.002373735,0.00052702,0.012110296,-0.002968021,-0.030212645,-0.11158875,,-0.01004637
10/24/2007,,-0.001846715,0.006224791,0.018121092,0.001385404,-0.003874905,-0.112617994,,0.010756312
10/23/2007,,0.008071506,0.013867432,0.013222711,0.00138285,-0.007768419,-0.117442764,,0.018153052
10/22/2007,,0.005795926,-0.020708822,0.029260817,0.009454356,0.017796233,-0.113964648,,0.013053152
10/19/2007,,-0.026504748,-0.030141809,0.043536311,0.019622475,0.020534942,-0.10838797,,0.033491634
10/18/2007,,-0.003637061,-0.000585395,0.011515194,-0.012768059,0.004206306,-0.136502086,,-0.000195969
10/17/2007,,0.003051666,-0.004914934,0.012690614,-0.045419674,-0.003307524,-0.141457777,,-0.011799567
10/16/2007,,-0.0079666,-0.016446168,0.017405179,-0.036980873,0.001555141,-0.135258865,,-0.024626405
10/15/2007,,-0.008479569,-0.002963199,6.46E-05,-0.044947473,-0.005894616,-0.144761222,,-0.019289818
10/12/2007,,0.005516369,0.000703889,-0.003075125,-0.060368464,-0.014244991,-0.155805777,,-0.048579032
10/11/2007,,-0.00481248,-0.006475379,-0.009370304,-0.057425156,-0.011703705,-0.15891173,,-0.015362551
10/10/2007,,-0.001662899,0.007711109,-0.015742279,-0.07383086,-0.032183283,-0.162540667,,-0.02242504
10/9/2007,,0.009374009,0.004034135,-0.015391358,-0.073574936,-0.040911067,-0.16553518,,-0.006816289
10/8/2007,,-0.005339873,0.006471675,-0.004655388,-0.064200928,-0.017195595,-0.156753556,,-0.007677222
10/5/2007,,0.011811548,0.013371043,-0.021204984,-0.057834507,-0.023319648,-0.160835074,,0.005647227
10/4/2007,,0.001559495,-0.000454326,-0.006056537,-0.037332175,-0.016751283,-0.150948691,,0.002769869
10/3/2007,,-0.002013821,-0.003375782,-0.010393243,-0.045817635,-0.014140926,-0.161018952,,0.018133162
10/2/2007,,-0.001361962,0.009847761,-0.017677533,-0.047831456,-0.016154747,-0.165134553,,0.014394278
10/1/2007,,0.011209723,0.007872824,-0.017059804,-0.049193417,-0.021133606,-0.162746412,,0.006382827
9/28/2007,,-0.003336899,0.002559302,-0.00400592,-0.045123447,-0.018924018,-0.150713549,,0.018117921
9/27/2007,,0.005896201,0.01116667,-0.010037803,-0.067891757,-0.022593267,-0.153676496,,0.014161553
9/26/2007,,0.005270469,0.003290779,0.002925575,-0.039770151,-0.016564152,-0.148977386,,0.0078171
9/25/2007,,-0.00197969,-0.003823851,0.002310258,-0.025152525,-0.025422289,-0.15197583,,0.010194155
9/24/2007,,-0.00184416,0.000850823,-0.028683986,-0.027132215,-0.017070413,-0.16160848,,0.02488507
9/21/2007,,0.002694984,-0.004372193,-0.025141012,-0.040367149,-0.01412063,-0.16041478,,0.001180303
9/20/2007,,-0.007067177,-0.001181391,-0.022378801,-0.049470105,-0.001972017,-0.152878275,,0.000916344
9/19/2007,,0.005885786,0.03490034,-0.036454628,-0.058540207,-0.014581543,-0.165242059,,-0.002808113
9/18/2007,,0.029014554,0.023627419,-0.033141903,-0.05217053,0.005298785,-0.156855784,,-0.007590195
9/17/2007,,-0.005387135,-0.005454363,-0.015720573,-0.023155975,0.031830944,-0.129204288,,0.013216025
9/14/2007,,-6.72E-05,0.006941423,-0.019188885,-0.054231404,0.027620482,-0.136935887,,0.027335191
9/13/2007,,0.00700865,0.009581711,-0.005251821,-0.040427599,0.021879577,-0.137078703,,0.03159873
9/12/2007,,0.002573061,0.014166286,-0.000541168,-0.018014809,0.022522319,-0.134086573,,0.03173603
9/11/2007,,0.011593225,0.009674401,0.010722676,-0.019028627,0.010238009,-0.14128084,,0.040710717
9/10/2007,,-0.001918824,-0.015923115,0.012270946,-0.007435402,0.03279668,-0.130685007,,0.017555587
9/7/2007,,-0.014004291,-0.011706294,0.010352123,0.025415323,0.029157868,-0.135447873,,0.012142699
9/6/2007,,0.002297997,-0.006392786,-0.01345685,-0.002433259,0.002226183,-0.144844283,,0.010053141
9/5/2007,,-0.008690783,0.001354171,-0.008493924,-0.010748318,0.022734234,-0.133697318,,0.004047264
9/4/2007,,0.010044954,0.019849636,-0.036616118,-0.036059621,0.024851592,-0.14428859,,-0.006159308
8/31/2007,,0.009804681,0.007139753,0.005001398,-0.007890685,0.038733055,-0.140196479,,-0.00632715
8/30/2007,,-0.002664929,0.016766483,0.002528513,-0.002946473,0.043593064,-0.130238687,,-0.007955694
8/29/2007,,0.019431411,-0.002793994,0.000750377,0.005715937,0.041971084,-0.133516089,,0.017041994
8/28/2007,,-0.022225405,-0.031572562,0.008383849,0.009625108,0.053290513,-0.115234137,,0.026183279
8/27/2007,,-0.009347157,0.002930409,-0.015844481,-0.012600297,0.02744583,-0.142224346,,0.008787175
8/24/2007,,0.012277566,0.011390774,-0.024707747,0.021871905,0.018098673,-0.152804863,,-0.002709172
8/23/2007,,-0.000886793,0.010911147,-0.030630888,0.032102673,0.026214351,-0.13967921,,0.007955694
8/22/2007,,0.011797939,0.013800865,-0.039005266,0.048709026,0.034421563,-0.137795485,,-0.01291045
8/21/2007,,0.002002925,0.001519034,-0.013336295,0.057449749,0.046088264,-0.125920626,,-0.011295664
8/20/2007,,-0.000483892,0.017716816,0.00407077,0.059452674,0.048878142,-0.119623561,,0.010730588
8/17/2007,,0.018200708,0.025688293,0,0.065268125,0.048918578,-0.125170389,,0.018292831
8/16/2007,,0.007487586,-0.006383447,0.022888709,0.085279832,0.05843279,-0.1095108,,0.006712786
8/15/2007,,-0.013871032,-0.029275172,0.060457843,0.09328426,0.067901249,-0.110307176,,0.052601568
8/14/2007,,-0.01540414,-0.011817261,0.032742519,0.079542422,0.047212841,-0.136065454,,0.022790402
8/13/2007,,0.003586878,-0.001101123,0.006725323,0.064138282,0.031542955,-0.152256617,,-0.007578341
8/10/2007,,-0.004688002,-0.034769549,-0.006308318,0.049082979,0.0373197,-0.145839319,,-0.009119973
8/9/2007,,-0.030081548,-0.016237257,0.015086171,0.037330094,0.024110818,-0.153593959,,0.007658122
8/8/2007,,0.013844291,0.024457347,-0.022953886,0.021590009,0.004536796,-0.180294867,,-0.053212193
8/7/2007,,0.010613056,0.027233576,-0.013970064,0.034650121,0.015665019,-0.162612112,,-0.039094065
8/6/2007,,0.01662052,-0.009461971,0.007970331,0.045263177,0.027603873,-0.149656259,,-0.001645899
8/3/2007,,-0.026082491,-0.018123981,0.009068611,0.057691375,0.044025641,-0.131321134,,0.015754809
8/2/2007,,0.007958509,0.012818979,0.002841475,0.031608884,0.014159217,-0.160054664,,-0.019817565
